geo,country,year,median_age
UK,United Kingdom,2011,39.5
UK,United Kingdom,2012,39.7
UK,United Kingdom,2013,39.8
UK,United Kingdom,2014,39.9
UK,United Kingdom,2015,40.0
UK,United Kingdom,2016,40.0
UK,United Kingdom,2017,40.0
UK,United Kingdom,2018,40.1
UK,United Kingdom,2019,40.2
XK,Kosovo*,2016,27.1
XK,Kosovo*,2017,29.1
XK,Kosovo*,2018,29.1
XK,Kosovo*,2019,29.9
XK,Kosovo*,2020,30.4
XK,Kosovo*,2021,30.6
XK,Kosovo*,2022,31.1
